scenario,layer,mode,avg_final_global,avg_final_survived,avg_last50_global,avg_last50_survived,avg_max_pop,avg_steps_alive,total_moves,std_final_global,std_final_survived,std_last50_global,std_last50_survived,std_moves,n_extinctions,extinction_rate,avg_movement_frequency,std_movement_frequency,avg_harvested_food,std_harvested_food,avg_reproduction_events,std_reproduction_events,avg_action_entropy,std_action_entropy,avg_policy_confidence,std_policy_confidence,avg_reward,std_reward
S3,2,MLP-EvoTop5/Fix,43.15,46.06761565836299,43.1172,46.03259786476868,142.49666666666667,1935.1466666666668,38749.193333333336,19.019462835610895,15.85556631669719,12.416695746892689,5.472981625206918,6233.788878514832,19,0.06333333333333334,0.7443087033414975,0.00835791235964405,1.75084588761484,0.016351304673747426,38388.753333333334,6294.491105728022,1.562146556358002,0.005579930496737578,0.029383771632777833,0.0034670057500376227,nan,nan
S3,2,MLP-EvoTop5/Learn,41.12,43.744680851063826,41.897333333333336,44.4377304964539,199.36333333333334,1929.24,41725.18,18.848070614423314,16.21053840055474,10.426658055977306,1.7157791331843757,7081.211216208839,18,0.06,0.7310292827385446,0.058678952440911196,1.6397113432990367,0.03592999208414235,29980.753333333334,5100.141203942894,1.574437407435589,0.03840590825304656,0.021747036482803517,0.02386293249110914,0.08509195336421503,0.015294982917282788
S3,2,MLP-Random/Evo,0.03,1.125,0.03,1.125,206.26,114.54666666666667,893.3333333333334,0.18943676418641142,0.3535533905932738,0.18943676418641142,0.3535533905932738,1910.3385371824468,292,0.9733333333333334,0.37299591376895724,0.09973410180640462,1.462539792717727,0.11886715282423002,735.6866666666666,916.8293417872793,1.3726083186718976,0.11944524512462323,0.14715050014201772,0.07421550356296457,0.007020994791302734,0.02156661229435901
S3,2,MLP-Random/Fix,0.12666666666666668,3.8,0.15086666666666665,4.526,206.54666666666665,124.88666666666667,1040.82,1.6266865872274767,8.508818954473059,2.043375277321516,10.8033988478935,3631.9394435119357,290,0.9666666666666667,0.3763225628563952,0.10676716475039355,1.4657233984674265,0.14277534411860518,751.6433333333333,1670.1149709454562,1.3708762610802443,0.10345174688627198,0.1482266880323809,0.06427818438165933,0.0052111298281177,0.02069571695084597
S3,2,MLP-Random/Learn,0.3,90.0,0.1688,50.64,199.33333333333334,67.46666666666667,1174.7866666666666,5.196152422706632,nan,2.923701763176265,nan,3073.6966818684828,299,0.9966666666666667,0.37253245069834645,0.048513291107863614,1.4347298311524346,0.056476779389273764,1047.2266666666667,2487.358067470032,1.399974084928161,0.0472632337143647,0.1301471935560087,0.029366298226990432,-0.05065400834454422,0.01882214284441445
S3,2,MLP-Random/Random,0.24666666666666667,1.121212121212121,0.24666666666666667,1.121212121212121,177.64666666666668,648.4866666666667,4451.33,0.48985243381239685,0.32887460856458367,0.48985243381239685,0.32887460856458367,5255.634969968759,234,0.78,0.5348847284887851,0.10173243592717966,1.6018077584652037,0.20415831033742138,2023.5333333333333,2511.309309979595,1.5027025001444574,0.06530258837128557,0.06631844041017847,0.04057477947224599,0.008682669244328818,0.023425767849522154
S3,3,MLP-EvoTop5/Evo,9.833333333333334,38.81578947368421,10.4904,40.25368421052632,120.61,1233.0633333333333,23927.393333333333,19.45079261452688,19.19146374568012,18.765867573673276,12.629800192888275,12847.520058912905,224,0.7466666666666667,0.6910401527995281,0.0509551689692303,1.719505521358225,0.10555131058158475,20686.26,9756.901535373301,1.5784794360960477,0.024093403187836683,0.019235582869569223,0.014970073093032851,nan,nan
S3,3,MLP-EvoTop5/Fix,46.903333333333336,47.377104377104374,45.4134,45.872121212121215,109.49,1994.24,42407.846666666665,15.591159988537827,14.934062768591499,6.530002825138828,4.686096875994342,1659.493933968571,3,0.01,0.769537552184204,0.0027992730626854164,1.72730970962472,0.003055461841753936,37842.09333333333,1515.062091718167,1.5418433410645118,0.0025350838446913065,0.041998868578508264,0.0015751361547444033,nan,nan
S3,3,MLP-EvoTop5/Learn,43.446666666666665,45.25694444444444,42.31653333333333,44.079722222222216,193.04333333333332,1940.4266666666667,42964.79666666667,19.27326346273256,17.45786227150906,8.810607849887765,1.6973067185357753,6883.188333476178,12,0.04,0.7415213374633769,0.049947738619525665,1.6296507421192914,0.02705905954507314,28871.013333333332,4652.256457567533,1.566074757761426,0.02972696680480759,0.026943042870844487,0.018470402974320878,0.08182038440953969,0.012031148009283652
S3,3,MLP-Random/Evo,0.006666666666666667,1.0,0.006666666666666667,1.0,210.73333333333332,53.626666666666665,494.02,0.08151300584956361,0.0,0.08151300584956361,0.0,565.9475964017425,298,0.9933333333333333,0.3438969550103631,0.06844185058775179,1.4437388719114626,0.07477251981936164,561.2366666666667,475.2571639598989,1.3636525114389968,0.08833048330217362,0.1527150560430006,0.05488281506217493,0.005705749663159708,0.01989788770297496
S3,3,MLP-Random/Fix,0.13666666666666666,3.1538461538461537,0.15013333333333334,3.4646153846153847,210.41666666666666,126.73666666666666,659.5666666666667,1.6834793031405415,7.765802747153208,1.9153312057311953,8.886297143528171,2249.4771088186735,287,0.9566666666666667,0.3606248923058781,0.10442663893100769,1.4654042514294194,0.16342912886659627,543.7833333333333,929.0461014310159,1.363940087234898,0.08133304165426805,0.15253637515467333,0.05053506011378883,0.003905427402843115,0.013747596797249486
S3,3,MLP-Random/Learn,0.08333333333333333,25.0,0.13140000000000002,39.42,199.65333333333334,68.57666666666667,1248.4966666666667,1.4433756729740645,nan,2.275914761145505,nan,3742.1125242036164,299,0.9966666666666667,0.3728233259179984,0.048819054448912706,1.4330804541617364,0.05184947153108772,1039.8933333333334,2604.667112032534,1.4025515035531642,0.04691284552649744,0.12854575332330942,0.029148589805211466,-0.05174099873367146,0.017527664662536455
S3,3,MLP-Random/Random,0.14333333333333334,1.075,0.14333333333333334,1.075,174.23666666666668,351.8666666666667,1494.9133333333334,0.37850553985539803,0.2667467828369185,0.37850553985539803,0.2667467828369185,1555.2272798949098,260,0.8666666666666667,0.5299702170981934,0.10499976210067465,1.5634713957707063,0.22609533030597462,586.8766666666667,603.1410824508825,1.4978657452790003,0.062317516587703334,0.06932368517798816,0.03872005009093818,-0.00905199745400372,0.019757554324809225
S4,0,Random,3.8333333333333335,50.0,4.116866666666667,50.60347826086957,202.52333333333334,376.76,5328.233333333334,14.940648093049939,24.910749778869654,13.805834723899686,4.650089548204863,9235.55021306341,277,0.9233333333333333,0.2930880255615009,0.06979048542399106,1.3210951176151073,0.08160205099737759,5841.843333333333,9921.796413234575,1.6083447265569408,0.0011594025407854897,0.0006792345754463166,0.0007203773018071969,0.01333646034471228,0.030745954202163722
S4,0,Rule-Fixed/Evo,33.48,52.3125,32.939600000000006,51.38385416666667,213.23666666666668,1643.39,37800.793333333335,29.43497339667349,19.13102384344417,24.723775454998048,2.371237717669788,14159.20829126427,108,0.36,0.6743833406951577,0.08128485745113616,1.5251551509674777,0.0522386985886291,30110.03,10896.252206589137,1.5832944645143199,0.07504229756632888,0.016243837502399557,0.04662640104757788,nan,nan
S4,0,Rule-Fixed/Fix,48.21,49.70103092783505,48.368,49.863917525773196,212.71,1947.14,48378.83666666667,19.594703570780442,17.930612398980923,8.677978588045832,1.6717992929574914,7831.013327945737,9,0.03,0.7175509898119187,0.07680618590189671,1.4939895281803586,0.03936468784035543,31640.346666666668,5083.959516726565,1.5663349856491737,0.07074054078857743,0.026781354193240143,0.04395356928158231,nan,nan
S4,0,Rule-Fixed/Learn,17.363333333333333,56.01075268817204,17.203933333333335,54.01505376344087,213.06,1492.8866666666668,31092.763333333332,29.531537287065618,25.419734982906792,25.05566008316082,2.096399928477759,10058.824091695866,207,0.69,0.6512981330943797,0.056272316224654555,1.5679219451312931,0.0478216080679987,31660.91,11704.836338065687,1.5980675805772788,0.06003895931751874,0.007064784400179308,0.037304302858577706,0.10043872509298363,0.019097898277373154
S4,0,Rule-Random/Evo,38.333333333333336,51.8018018018018,38.099733333333326,51.33081081081081,214.87,1741.54,40871.12,28.32767338050782,19.617067008240266,22.496566930855707,2.395013347013182,12568.707807571429,78,0.26,0.6987164367604559,0.03509557053830053,1.5292969590435352,0.029075736425591605,31346.713333333333,9627.870051934922,1.5907591064319657,0.014405877949780094,0.01160579470498794,0.008950875233200371,0.15476123332636552,0.020394919848319665
S4,0,Rule-Random/Fix,47.25333333333333,48.88275862068966,46.852199999999996,48.46779310344827,214.29666666666665,1965.1966666666667,53582.87666666666,19.018803111522868,17.155306642461913,9.004786788723424,2.3058088130426633,9343.743525215446,10,0.03333333333333333,0.753999558383014,0.05387984570955516,1.4614234372757957,0.055666786042779685,25724.843333333334,8047.638507284938,1.5478532020214475,0.039474083795597234,0.038264732014118286,0.024526627271938047,nan,nan
S4,0,Rule-Random/Learn,27.223333333333333,52.3525641025641,28.054866666666666,53.468205128205135,214.59333333333333,1677.52,38495.23333333333,30.655930516104874,22.10905652622326,26.71266910321045,1.9903118533988544,11154.072140250932,144,0.48,0.689910687155597,0.03911501794910194,1.5404339375196041,0.037186033709939885,31245.2,8648.02760353123,1.592055707298736,0.01649356816704138,0.0108001712902833,0.010248030097723154,0.0924965864147986,0.01243952375749476
S4,0,Rule-Random/Random,49.82,49.82,48.57553333333333,48.57553333333333,207.38333333333333,2000.0,53537.746666666666,14.93467156370434,14.93467156370434,1.5360375712494323,1.5360375712494323,363.8729001272913,0,0.0,0.7421972830833071,0.00453021269529737,1.4590027566440806,0.0023791998210854594,25836.283333333333,310.41976605786607,1.5841996976543862,0.002696003158904964,0.015681384528555078,0.0016751209463107231,0.10575315762647333,0.0016189160441678371
S4,1,MLP-EvoTop5/Evo,36.86,53.16346153846154,36.02093333333334,51.65144230769231,200.11333333333334,1712.84,39301.6,28.049891050766423,16.295644524594405,23.770728446948166,2.664437807037986,13613.945789024147,92,0.30666666666666664,0.6963346962955274,0.05678465235859923,1.5678111955834697,0.04360285864519966,33893.98333333333,10214.76396493101,1.5795300776193024,0.025840666328318024,0.01858278258747213,0.016055708722082243,nan,nan
S4,1,MLP-EvoTop5/Fix,53.526666666666664,54.99315068493151,51.88246666666667,53.30390410958904,200.97,1968.3066666666666,41888.84333333333,20.278230799804074,18.48208813396498,8.711143245159109,1.3934268239837666,4446.356347394528,8,0.02666666666666667,0.7063404240553812,0.009136439934057482,1.6447436354838256,0.007284256440876947,46466.63333333333,4936.4752362472655,1.5843725188876716,0.003956784492885903,0.015574004658881212,0.002458488433953748,nan,nan
S4,1,MLP-EvoTop5/Learn,50.31333333333333,50.821548821548824,50.22206666666666,50.641548821548824,209.04666666666665,1991.9566666666667,48726.78,19.497238177342854,18.922989565064345,4.581345597876184,1.4190028945246074,2579.662333999974,3,0.01,0.7323605480777451,0.008131962247267114,1.5228681927003136,0.006060947960966116,34988.75,1935.3060565731446,1.574295998787959,0.005243864773561201,0.021834898615624578,0.0032581963759201024,0.08839484698584274,0.002112076230481182
S4,1,MLP-Random/Evo,1.1633333333333333,8.948717948717949,1.2824,9.864615384615385,210.02333333333334,444.8933333333333,4875.09,7.598846212953381,19.566282380867023,7.5359435412465885,18.972690324191024,9433.38684636704,261,0.87,0.45287892046539335,0.16026940242161625,1.4615270313377111,0.235634365199575,3308.923333333333,5742.0335178857995,1.375311053821637,0.12045771479061093,0.14547119637462227,0.07484458633662464,0.023406020242972794,0.0407088791771163
S4,1,MLP-Random/Fix,3.1633333333333336,29.65625,2.7299333333333333,25.593125,209.45666666666668,375.3566666666667,5670.46,12.820473366717442,27.82619950751913,10.520781600265758,21.530825679371514,12546.345747952158,268,0.8933333333333333,0.4223229585949316,0.151303428426207,1.403590742372793,0.18080113028688294,2642.056666666667,5208.011210563338,1.337389276497925,0.13525456104535483,0.1690333214064351,0.08403838383600458,0.0098335948798276,0.030851688558110085
S4,1,MLP-Random/Learn,9.203333333333333,52.094339622641506,8.774733333333332,49.66830188679246,206.09,549.5133333333333,10910.91,22.747604281713134,26.419881900789587,19.073406101952237,4.652550060016326,16177.265042938032,247,0.8233333333333334,0.4117367821387854,0.10993486147581667,1.3826708099186522,0.0957024308232016,8024.06,11283.005100150998,1.415333605407746,0.09719494755209912,0.12060378690395854,0.06039061637680842,-0.026338003631568328,0.02991650171892589
S4,1,MLP-Random/Random,12.656666666666666,21.451977401129945,13.4934,22.870169491525427,187.74,1423.45,21017.443333333333,23.925444164818238,27.977247432665305,21.174309047810127,23.367093618498103,15866.470216061904,123,0.41,0.5610439058946264,0.07515776008507376,1.5370383498326505,0.15811802516965776,10764.45,8420.234366698694,1.5342619362366752,0.053906285022498196,0.04670946025108217,0.0334938580768057,0.029421413986574527,0.019763423594536193
S4,2,MLP-EvoTop5/Evo,30.426666666666666,50.15384615384615,31.756733333333333,51.660879120879116,191.80333333333334,1666.7166666666667,38301.72,28.31519834080547,18.15429454811551,25.331161530359125,4.747198917827018,13130.28522189424,118,0.3933333333333333,0.6977592396511936,0.05236803227888855,1.556930382447268,0.03633125864468999,32208.766666666666,9848.94850399456,1.5770808166764394,0.022910999176060806,0.020104593975125293,0.014235404173753064,nan,nan
S4,2,MLP-EvoTop5/Fix,50.406666666666666,50.406666666666666,51.980866666666664,51.980866666666664,190.74333333333334,2000.0,49141.47666666667,14.226827861199286,14.226827861199286,1.2332117768293454,1.2332117768293454,161.76057740861165,0,0.0,0.7653253634994106,0.0029542709344779496,1.5718076289038143,0.0018073044460339617,40511.58666666667,239.77293290402946,1.5418936645813082,0.002859546589839587,0.04196760081949287,0.0017767361932681434,nan,nan
S4,2,MLP-EvoTop5/Learn,49.19,49.686868686868685,49.81406666666666,50.31723905723906,207.97,1991.02,49844.98,17.922554501694805,17.311911887549947,5.224221002135413,1.471501963001758,2486.5675418268634,3,0.01,0.742139383203505,0.007612589858137108,1.5115716458045794,0.007374586408347,33639.666666666664,1854.8641510773941,1.5682120648322906,0.005691605446744389,0.02561505932183489,0.003536393297792055,0.0856576803045192,0.002388237063265819
S4,2,MLP-Random/Evo,0.04,1.0,0.04,1.0,212.31333333333333,186.44333333333333,1780.6166666666666,0.1962865968262874,0.0,0.1962865968262874,0.0,3355.7897220451955,288,0.96,0.385986118813611,0.12559064252498256,1.386528188697107,0.15724522384323883,1438.5066666666667,2392.5238105193216,1.3539584410898642,0.11471517946807708,0.15873832060899518,0.0712765485277918,0.010689464912952727,0.032805482977990484
S4,2,MLP-Random/Fix,1.0266666666666666,10.620689655172415,1.3377999999999999,13.82758620689655,212.51,301.1533333333333,3515.3333333333335,5.85664493162019,16.14756459545934,7.223396894975461,19.450483221168206,9711.914068390168,271,0.9033333333333333,0.4107017100479984,0.149369415419522,1.4154103444055735,0.22208524250906644,1556.37,3464.3610741289367,1.3455308591073794,0.11690725881532193,0.16397467170857816,0.07263856400556166,0.006490574416354218,0.027167776575105128
S4,2,MLP-Random/Learn,4.033333333333333,52.608695652173914,3.7662000000000004,49.12434782608696,207.19333333333333,311.25,5943.073333333334,15.085893061192454,20.528780529771506,13.157589524693893,4.839090660338192,12020.004356226384,277,0.9233333333333333,0.3761318297355108,0.08624744058675396,1.3488392389532704,0.08100606398416826,4747.363333333334,9219.412649585294,1.3868782389263459,0.0817537431039301,0.1382841001745491,0.05079645662148373,-0.03646694725505963,0.026109098824086387
S4,2,MLP-Random/Random,1.9766666666666666,5.59433962264151,2.0012,5.663773584905661,186.62666666666667,1022.4833333333333,10625.133333333333,10.06414820800704,16.370576568306813,9.059925130553644,14.587577262394987,10663.052739623028,194,0.6466666666666666,0.549961379005119,0.09054543166306413,1.5320803367219133,0.1931710472124407,4828.383333333333,5101.622647273395,1.519708026885918,0.0687289518871288,0.0557523125651213,0.04270369882313989,0.016595934123194257,0.020765564997883512
S4,3,MLP-EvoTop5/Evo,19.23,51.972972972972975,19.091533333333334,51.05909909909909,148.56,1441.6733333333334,32112.58,28.67795641161497,22.765787512868535,24.950598768605307,5.407173946720235,13972.549438678721,189,0.63,0.6816458760354368,0.05711181168656325,1.5773741641928825,0.05799137194680507,28652.9,10730.058803960716,1.5754565248243202,0.026190656016115157,0.021113823246767485,0.016273169541846214,nan,nan
S4,3,MLP-EvoTop5/Fix,53.95333333333333,53.95333333333333,52.26926666666667,52.26926666666667,144.94,2000.0,48767.65,13.464849154920802,13.464849154920802,1.1942250095635718,1.1942250095635718,173.19948336178518,0,0.0,0.7678414825534002,0.002730227959262736,1.5867180842931914,0.001974958067538228,41647.21,251.10483473393307,1.5381642720465554,0.0024886159914806194,0.04428480268602052,0.0015462640542106137,nan,nan
S4,3,MLP-EvoTop5/Learn,48.446666666666665,48.446666666666665,50.96013333333334,50.96013333333334,204.05666666666667,2000.0,46474.65,17.252807116531006,17.252807116531006,1.6163934364380748,1.6163934364380748,1042.5649330531442,0,0.0,0.6954029047629992,0.013628882845056638,1.5109525151000138,0.00890378672436851,35123.46333333333,969.3047306489415,1.5918345691703224,0.004142970524146969,0.010937572134829765,0.0025741723195032576,0.0846069329345062,0.0030793852230970075
S4,3,MLP-Random/Evo,0.06333333333333334,1.1176470588235294,0.06333333333333334,1.1176470588235294,214.75333333333333,170.40666666666667,863.4766666666667,0.2699973161433974,0.3321055820775357,0.2699973161433974,0.3321055820775357,1254.41736510427,283,0.9433333333333334,0.35872005049129646,0.1149637967107775,1.3779174545157549,0.17220484354862478,795.6833333333333,1020.9919252506254,1.3446672744417023,0.09670041545950714,0.16451124703031325,0.060083346311420135,0.0034640371368604124,0.025169694601430936
S4,3,MLP-Random/Fix,0.13666666666666666,5.857142857142857,0.09786666666666667,4.194285714285714,215.10333333333332,121.49666666666667,1145.06,2.0244299471518663,12.850792082313726,1.3548084003137704,8.45128561648632,3643.719722268463,293,0.9766666666666667,0.35543805298366965,0.10306877947494307,1.3633720719527305,0.1290596228173929,866.62,1797.9260503540759,1.3431667724587604,0.10510965170020495,0.16544356133169102,0.06530829856073044,0.003731856763168255,0.024244458701192385
S4,3,MLP-Random/Learn,2.82,49.76470588235294,2.9632,50.66352941176471,206.12,335.03333333333336,6271.5633333333335,12.251309396950164,17.963607000560557,11.861527721713445,4.33413333490167,11153.323033141029,283,0.9433333333333334,0.38838707384824933,0.08693330083375904,1.3660534560351896,0.08334812033327436,5148.843333333333,8728.76037079865,1.3992672889933657,0.08264154512413231,0.13058635056190157,0.05134807903160796,-0.030842510833036473,0.02717140299777033
S4,3,MLP-Random/Random,0.20333333333333334,1.196078431372549,0.20593333333333333,1.196078431372549,182.38,473.18666666666667,2957.903333333333,0.4859107459871358,0.44808962688896314,0.48690490190647856,0.44808962688896314,3734.2700119831825,249,0.83,0.5207621454355528,0.0999443617667374,1.4755740724462896,0.20625173290537505,1158.7266666666667,1502.5173854571174,1.4982362608146678,0.05955460038319909,0.06909347093188092,0.03700335373181884,-0.004605744403647274,0.02042659309628998
S5,0,Random,108.36333333333333,108.36333333333333,108.16113333333334,108.16113333333334,223.96,2000.0,54460.43,20.286525889477403,20.286525889477403,2.040719932203961,2.040719932203961,353.6599538774338,0,0.0,0.3561650538209187,0.0025659384300500427,0.878191545057011,0.00088779002730916,65063.57666666667,223.6194153735215,1.609425144013017,9.04785224658176e-06,7.933466078267059e-06,5.621746683534839e-06,0.058819429681663635,0.0007163782927136523
S5,0,Rule-Fixed/Evo,108.15666666666667,108.15666666666667,107.5918,107.5918,224.66666666666666,2000.0,86377.01666666666,18.974867788230434,18.974867788230434,1.8578257403764622,1.8578257403764622,2624.794444518556,0,0.0,0.5648586320627363,0.009636618724266546,0.8789086035258471,0.009130407067859675,64030.26,3232.6846023381217,1.6085320283034052,0.0010198300385716955,0.0005628574570639074,0.0006336560302778722,nan,nan
S5,0,Rule-Fixed/Fix,108.06333333333333,108.06333333333333,108.01206666666667,108.01206666666667,224.68333333333334,2000.0,84069.05333333333,18.64971927363807,18.64971927363807,1.1835538551253857,1.1835538551253857,337.0261601085996,0,0.0,0.5592010221907924,0.0024868099124939758,0.8866326726515538,0.0006422110320532682,67387.87,181.69447627550514,1.609371759421266,6.226517070186038e-05,4.110317790027684e-05,3.868752576338298e-05,nan,nan
S5,0,Rule-Fixed/Learn,110.89,110.89,113.18893333333334,113.18893333333334,224.68333333333334,2000.0,67594.99333333333,27.819134556841245,27.819134556841245,1.5369457384366405,1.5369457384366405,470.43847044056366,0,0.0,0.49067763318224006,0.0035703539953142053,0.9514215050067122,0.001569981084762068,86885.46,397.5847084601441,1.585094381674981,0.002262445312464161,0.015125486091167381,0.0014057363101646206,0.11995973175362404,0.0008829420023829268
S5,0,Rule-Random/Evo,108.57,108.57,107.59146666666666,107.59146666666666,224.74,2000.0,87008.93666666666,19.266093910856444,19.266093910856444,1.7589573479940979,1.7589573479940979,2519.876333296122,0,0.0,0.5672540533339281,0.009167629893991853,0.8775573934524281,0.008879796035942708,63363.1,3151.0832076082825,1.608338722345488,0.0011192114412672395,0.0006829652017764147,0.0006954051676181525,0.107591030675623,0.005684845354752245
S5,0,Rule-Random/Fix,107.26,107.26,107.191,107.191,224.76,2000.0,88295.58,18.262826619129946,18.262826619129946,2.512348166762877,2.512348166762877,9189.558754219786,0,0.0,0.5698629023504542,0.03170274939362743,0.8710805836864701,0.033731633511267615,61376.92333333333,11728.83062330125,1.6018998769246706,0.009934420953321461,0.0046836447999594666,0.0061726027929196285,nan,nan
S5,0,Rule-Random/Learn,115.27333333333333,115.27333333333333,112.7104,112.7104,224.77666666666667,2000.0,73389.86333333333,25.68523036855698,25.68523036855698,1.6195052219365018,1.6195052219365018,5993.187109020932,0,0.0,0.5148491848967162,0.02525351714349229,0.9281106227216386,0.023261641199228727,79929.90666666666,7080.932733702504,1.5958364290468978,0.012123194893503898,0.00845107679030103,0.007532564505808663,0.1090845531720285,0.010821491372775474
S5,0,Rule-Random/Random,104.92,104.92,105.8442,105.8442,223.99333333333334,2000.0,92395.05333333333,15.098570221795008,15.098570221795008,1.0812279467853658,1.0812279467853658,377.4917268431264,0,0.0,0.5744946308175255,0.0019719097625165165,0.8515068111131783,0.000981452774464467,52460.38,415.7757977323032,1.6089824894483233,0.00018724498155800237,0.0002829702110646726,0.00011634184836295717,0.08602753180342562,0.0008301245265289487
S5,1,MLP-EvoTop5/Evo,109.49666666666667,109.49666666666667,107.95013333333334,107.95013333333334,224.86,2000.0,94221.65666666666,13.180632983346987,13.180632983346987,1.8112265976908661,1.8112265976908661,2940.417670850928,0,0.0,0.6193073148860854,0.013730371948089976,0.8881639049357241,0.012346981301517953,65613.99,3824.3888160009537,1.587271194583301,0.008724532745878788,0.013772956185227872,0.005420856982723788,nan,nan
S5,1,MLP-EvoTop5/Fix,110.25666666666666,110.25666666666666,111.61213333333333,111.61213333333333,224.84666666666666,2000.0,79095.55,16.72632722077815,16.72632722077815,1.1282540966366934,1.1282540966366934,225.1667108141496,0,0.0,0.5635922607300907,0.001956908604425281,0.9553256024370673,0.00090875753551079,84174.27,309.8559441424375,1.6089601342179238,0.00010632341824309126,0.00029686029668217614,6.606245411622395e-05,nan,nan
S5,1,MLP-EvoTop5/Learn,108.05333333333333,108.05333333333333,108.87873333333334,108.87873333333334,224.79,2000.0,83362.24333333333,19.74953084974016,19.74953084974016,1.2054057708770805,1.2054057708770805,972.7040048540388,0,0.0,0.5598736722483035,0.004296675281107102,0.8943054144591099,0.0034070643288557074,69651.58333333333,1097.933511819733,1.6092243101409183,0.00015732087894102564,0.0001327185668558665,9.774895802168157e-05,0.09388751197138472,0.001615529024695649
S5,1,MLP-Random/Evo,111.45666666666666,111.45666666666666,111.42953333333334,111.42953333333334,223.95333333333335,2000.0,84339.22,21.82266906619807,21.82266906619807,3.6615479732973704,3.6615479732973704,14365.620399986969,0,0.0,0.5992947502059425,0.07336395964013091,0.9697403115496877,0.04236834874914655,85364.09333333334,12930.0065158383,1.4962580581308358,0.0917002155350384,0.07032259736698528,0.05697654741856538,0.1296096792952304,0.021726914968071966
S5,1,MLP-Random/Fix,110.89,111.63422818791946,111.031,111.7761744966443,223.99,1998.5866666666666,77711.12,25.40819726573128,23.802578226116207,10.79377451253382,5.806626900015222,23852.669884262963,2,0.006666666666666667,0.5472450152174982,0.1363762673818114,0.9721738150327186,0.05785820932137926,84074.85,20399.00033538679,1.3347385133587122,0.21695689397320692,0.17068033314807082,0.13480289751909916,0.11887413205729792,0.037105127076482454
S5,1,MLP-Random/Learn,108.52666666666667,108.52666666666667,108.67466666666667,108.67466666666667,224.18,2000.0,75109.21333333333,21.04993161411104,21.04993161411104,2.0586675128954304,2.0586675128954304,4540.366066137988,0,0.0,0.4954623872918945,0.025654270925351948,0.9034684648291147,0.009745868029429791,67156.73,3984.7146992662465,1.5305663150141073,0.03080067346055832,0.04900567882156329,0.01913753442900798,0.05735466671827719,0.004388720506757261
S5,1,MLP-Random/Random,104.47,104.47,104.18073333333334,104.18073333333334,219.84666666666666,2000.0,90751.59666666666,19.520397530082256,19.520397530082256,2.76917011744555,2.76917011744555,605.4346850390912,0,0.0,0.5348471824087471,0.003388590415329894,0.8963223204802426,0.0019056784079374554,40629.72666666667,514.7051485287107,1.5678632455641028,0.0024681565008277096,0.02583179291900747,0.001533551857924666,0.040254367600869354,0.0007369568135549235
S5,2,MLP-EvoTop5/Evo,109.17333333333333,109.17333333333333,108.45339999999999,108.45339999999999,225.0,2000.0,91197.86666666667,14.653065549189757,14.653065549189757,2.0614065821642185,2.0614065821642185,4197.630258631986,0,0.0,0.6096749975159842,0.018818333826484387,0.8988628729015473,0.016840654974987913,69524.78333333334,5235.350593402671,1.5920279717573105,0.009737482679426578,0.010817404351100022,0.00605023816339687,nan,nan
S5,2,MLP-EvoTop5/Fix,111.86333333333333,111.86333333333333,112.18726666666667,112.18726666666667,225.0,2000.0,77012.96666666666,16.21195280035357,16.21195280035357,0.9443409314817369,0.9443409314817369,250.36791433939322,0,0.0,0.5698607994728959,0.0020965562922493166,0.9815265426056207,0.0010126539714109958,90801.00666666667,294.3586872247948,1.60842320920694,0.00014158226528098206,0.0006304705632451412,8.797000753316397e-05,nan,nan
S5,2,MLP-EvoTop5/Learn,110.55666666666667,110.55666666666667,109.2828,109.2828,224.86333333333334,2000.0,82165.99,21.00040106852769,21.00040106852769,1.3601928448756215,1.3601928448756215,1556.637763575703,0,0.0,0.5563905810327282,0.006002214304211691,0.9000959045593053,0.006240176561419967,71651.21333333333,1999.9324723940078,1.608364826370722,0.0005670954469924986,0.0006667458589661216,0.0003523562124461401,0.09707412266980285,0.0029756694786978646
S5,2,MLP-Random/Evo,110.07666666666667,110.4448160535117,112.22900000000001,112.60434782608695,224.30333333333334,1995.59,78007.67333333334,25.079221413577812,24.29570621501224,7.388058180532267,3.5155285185185274,11429.69469917475,1,0.0033333333333333335,0.5726369935008347,0.0629025020213259,0.9911174812890878,0.028730418612145835,91488.99666666667,9211.848092225378,1.4906365480711574,0.0898800401524407,0.07381543795204167,0.05584560886633203,0.13710959561159192,0.016391267039212634
S5,2,MLP-Random/Fix,110.40333333333334,112.27457627118645,111.40206666666667,113.2902372881356,224.25333333333333,1977.1366666666668,68376.53333333334,30.530000414454264,27.15004662440929,15.820821630130242,6.31793362719588,23408.30518329059,5,0.016666666666666666,0.5089387235832681,0.14575551968583358,0.9932471392882023,0.04669080280842841,91944.99666666667,17635.34707848372,1.2526028872694905,0.2877193840697088,0.2217140670092301,0.17877010467248436,0.12990474357243176,0.03668035210628254
S5,2,MLP-Random/Learn,111.27333333333333,111.27333333333333,108.86539999999998,108.86539999999998,224.19333333333333,2000.0,74506.03,21.928249267600663,21.928249267600663,1.9524464132609425,1.9524464132609425,3689.220764415613,0,0.0,0.4921331979277812,0.021534496207084277,0.9032760032176187,0.008002416710100154,67428.25,3077.6031004087395,1.52856279590383,0.02612170931098854,0.05025053523683643,0.016230330545328266,0.05728188023991476,0.003647209558190287
