in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,move_target,repro_target,episode_id,agent_id
-1.0,0.0,1.0946150682673332,0.0,1.0,1.0,1.0,1.0,0.0,6.045305438590585,4,1,0,13
-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.581305438590584,4,0,0,13
-1.0,0.274,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.229305438590584,4,1,0,13
0.0,5.879449902917106,0.7188388973341704,4.223954976711451,1.0,0.0,0.0,1.0,3.2149320639601404,6.252278046794264,1,1,0,14
1.7393876733189932,3.9800693843599246,0.0,1.5649569066313793,1.0,0.0,1.0,0.0,3.1534499029171057,4.874911218717706,1,1,0,14
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.8180338718470064,4,1,0,14
3.2782713791314197,0.0,0.0,1.2734493771650817,0.0,1.0,1.0,1.0,0.0,11.698137970455875,0,0,0,17
0.5522713791314198,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.346137970455874,4,0,0,17
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.938137970455873,4,0,0,17
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.586137970455873,4,0,0,17
0.0,0.274,0.274,0.0,0.0,0.0,0.0,0.0,0.0,7.474137970455871,4,0,0,17
0.0,0.274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9305600053219503,4,0,0,17
0.0,-1.0,1.114805328715645,0.49100646471527015,1.0,1.0,0.0,0.0,0.0,0.6861542820436923,2,0,0,17
0.7657645666523927,-1.0,1.509476600696096,0.0,0.0,1.0,0.0,1.0,0.0,2.97340401747969,2,0,0,17
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.499574792715081,4,1,0,17
0.0,-1.0,0.0,0.274,0.0,1.0,1.0,0.0,0.0,0.44357479271508127,3,0,0,17
0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09157479271508129,4,1,0,17
0.0,0.0,0.11067383889171367,0.0,1.0,1.0,1.0,1.0,0.18266054264353215,12.078972029762863,4,0,0,18
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.77576087402013,4,0,0,18
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.071760874020129,4,0,0,18
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.015760874020128,4,0,0,18
1.096,0.0,1.5139521748040252,0.0,0.0,1.0,0.0,1.0,0.0,5.4298086992161,2,0,0,18
1.37,0.548,-1.0,1.35996173984322,0.0,0.0,1.0,0.0,0.0,5.505799134176906,0,0,0,18
-1.0,1.3751598268353813,-1.0,1.6440000000000001,1.0,0.0,1.0,0.0,0.0,5.422639307341525,3,0,0,18
-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.718639307341524,4,0,0,18
-1.0,0.548,0.30945982373665004,0.548,1.0,0.0,0.0,0.0,0.0,0.33783929494660014,3,0,0,18
-1.0,0.9786415445579963,0.4426034297531649,1.37,1.0,0.0,0.0,0.0,0.0,1.318696047652944,3,0,0,18
0.0,0.0,0.5879707292311815,0.0,1.0,1.0,1.0,1.0,0.0,9.91893794457448,4,0,0,19
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.51093794457448,4,0,0,19
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.158937944574479,4,0,0,19
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.495468972287239,4,1,0,19
0.5618937944574479,0.0,0.0,0.548,0.0,0.0,1.0,0.0,0.0,0.7717875889148959,0,0,0,19
0.0,0.548,0.6475575177829792,0.0,1.0,0.0,0.0,1.0,0.0,0.06778758891489589,2,1,0,19
0.33853451066978757,1.096,0.8220000000000001,1.096,0.0,0.0,0.0,0.0,0.0,0.7281380426791502,3,0,0,19
0.8355575177829793,0.0,0.41962760853583003,0.0,0.0,1.0,0.0,1.0,0.0,1.3265104341433203,0,1,0,19
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.818950285658273,4,0,0,20
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.1149502856582734,4,1,0,20
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.7629502856582735,4,1,0,20
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0589502856582738,4,0,0,20
0.0,0.34499005713165476,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2059602285266191,1,0,0,20
5.634660542643532,4.488867132718855,4.256927867731383,6.156800969402596,0.0,0.0,1.0,0.0,0.0,3.713682262911455,3,1,0,21
0.9452881027983802,1.8109411047966892,0.0,0.8087874130656765,0.0,0.0,1.0,1.0,3.430800969402596,3.859472905164582,4,1,0,21
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.600537421984887,4,1,0,21
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.8965374219848874,4,0,0,21
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.1925374219848877,4,1,0,21
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.39226871099244387,4,1,0,21
2.274,0.015727065615090297,6.120420146674685,0.9328865567527734,1.0,1.0,0.0,0.0,2.0868000270576452,4.274468071900573,2,1,0,22
0.0,0.0,3.394420146674685,0.0,1.0,1.0,1.0,1.0,0.0,6.009268098958218,4,0,0,22
0.0,0.0,0.6684201466746851,0.0,1.0,1.0,1.0,1.0,0.0,5.657268098958218,4,1,0,22
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.601268098958217,4,0,0,22
3.2596989783955665,2.021991032961709,0.0,2.1148943278336096,0.0,1.0,1.0,1.0,1.4309088381272907,6.585193467695579,4,0,0,23
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.905855649907549,4,0,0,23
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.145855649907547,4,0,0,23
0.274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.793855649907547,4,0,0,23
0.0,0.6709441976007224,0.0,0.6061977494852344,0.0,0.0,1.0,0.0,0.0,3.7378556499075466,4,0,0,23
0.5171645233984428,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.630205194431917,0,0,0,23
1.1441293816182334,4.613979667921319,7.617771703811349,1.8274459827895617,0.0,0.0,0.0,1.0,3.8332232498404046,6.639382442577405,2,0,0,25
1.442958262466548,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.3632576567436603,10.156031238783765,4,0,0,25
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.815288895527425,4,0,0,25
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.111288895527425,4,0,0,25
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.759288895527424,4,1,0,25
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.407288895527424,4,0,0,25
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.055288895527424,4,0,0,25
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.351288895527423,4,0,0,25
0.9219288895527423,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.335715558210969,0,0,0,25
0.274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3536556116558307,0,0,0,25
1.096,0.5471706527518452,0.4145640111660669,1.37,0.0,0.0,0.0,0.0,0.0,1.8366826110073804,3,0,0,25
1.1893365222014762,0.0,1.236564011166067,0.8883100822449443,0.0,1.0,0.0,0.0,0.0,3.2004109817316224,2,0,0,25
3.716218886855664,3.1668319070277713,6.3685798527709565,4.824361807743439,0.0,0.0,0.0,0.0,5.0,5.287520721831493,4,0,0,26
4.088376495739534,4.397537611190446,-1.0,4.354304144366298,1.0,0.0,1.0,0.0,1.1905798527709566,10.877216577465196,1,0,0,26
3.640023168263996,2.1062266651640202,-1.0,4.262831907027771,0.0,1.0,1.0,0.0,1.6715376111904456,11.075773261972158,3,0,0,26
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.691310873162603,4,0,0,26
0.0,0.274,-1.0,0.274,1.0,0.0,1.0,0.0,0.0,7.115310873162599,4,0,0,26
0.274,0.8220000000000001,-1.0,0.2867887799631506,0.0,0.0,1.0,0.0,0.0,3.6470789588240615,1,0,0,26
1.0034157917648123,1.096,-1.0,0.3811517144708677,0.0,0.0,1.0,0.0,0.0,3.3876631670592494,1,0,0,26
0.9515326334118499,1.6440000000000001,-1.0,0.5085213715766942,0.0,0.0,1.0,0.0,0.0,3.4541305336473997,1,0,0,26
0.96482610672948,1.6440000000000001,-1.0,0.6652739507700021,0.0,0.0,1.0,0.0,0.0,4.05530442691792,1,0,0,26
1.6045213715766944,1.3129989666454938,1.6330608853835842,0.0,0.0,0.0,0.0,1.0,0.0,5.017269817351977,2,0,0,26
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.384757346366324,4,0,0,26
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.032757346366323,4,0,0,26
0.0,0.0,-1.0,0.274,0.0,1.0,1.0,0.0,0.0,4.328757346366323,4,0,0,26
1.37,-1.0,0.7790011754186118,1.096,0.0,1.0,0.0,0.0,0.0,2.7640047016744473,0,0,0,26
0.9942726018143294,0.7103709479006254,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.448931159525229,0,0,0,26
0.0,0.0,0.0,0.274,1.0,1.0,1.0,0.0,0.0,2.564619710249028,4,0,0,26
0.548,0.0,0.548,0.6672191536398446,0.0,1.0,0.0,0.0,0.0,1.9374005566091839,3,0,0,26
0.548,1.2094801113218367,1.37,0.6664223358283508,0.0,0.0,0.0,0.0,0.0,2.313689343313403,2,0,0,26
1.595141272312942,0.9471038477413215,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.874341981356463,0,0,0,26
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.1703419813564633,4,0,0,26
0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4663419813564635,4,0,0,26
0.274,0.548,-1.0,0.548,0.0,0.0,1.0,0.0,0.0,1.7623419813564638,1,0,0,26
0.0,0.0,0.5247747170170343,1.37,1.0,0.0,0.0,0.0,0.0,1.7470988680681372,3,0,0,26
0.7620585274457874,0.0,0.6234197736136275,0.6086502828361344,0.0,0.0,0.0,0.0,0.0,2.41567909445451,0,0,0,26
1.1550364267725841,0.0,0.7425203606018791,0.0,0.0,1.0,0.0,1.0,0.0,2.576394295952684,0,0,0,26
0.0,0.7515861537009145,0.0,0.8005737461984014,1.0,0.0,1.0,0.0,0.0,1.0450356625662907,3,0,0,26
0.548,0.0,0.0,0.548,0.0,1.0,1.0,0.0,0.0,0.8716818210011471,3,0,0,26
0.0,0.45611377914209117,0.0,0.556590461318021,1.0,0.0,1.0,0.0,0.0,0.5413454568009177,3,0,0,26
-1.0,5.360660542643532,3.067606821974641,6.877087168486762,1.0,0.0,0.0,0.0,0.7900651074504577,5.926538359456147,3,1,0,29
-1.0,0.6712881027983801,0.0,2.6585322312528925,1.0,0.0,1.0,0.0,4.151087168486762,4.744615343782459,4,0,0,29
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.9283948403779907,4,0,0,29
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.610282415255982,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.258282415255982,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.906282415255982,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.202282415255981,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.850282415255981,4,0,0,32
-1.0,0.0,0.0,0.274,1.0,0.0,1.0,0.0,0.0,7.49828241525598,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3411412076279903,4,0,0,32
-1.0,0.274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9891412076279904,4,0,0,32
0.0,0.0,0.0,0.46592903728819146,1.0,1.0,1.0,0.0,0.0,0.9637161491527658,3,0,0,32
0.0,0.0,0.4509803913220809,0.274,1.0,1.0,0.0,0.0,0.0,0.9780380839324191,2,0,0,32
0.0,0.0,0.274,0.4696076167864839,1.0,1.0,0.0,0.0,0.0,0.8814108584680161,3,0,0,32
-1.0,0.0,0.6609937234727189,0.0,1.0,1.0,0.0,1.0,0.0,0.4585197030085685,2,1,0,32
2.9027295060172076,2.675871640406972,1.8649056336577265,1.220266462013087,0.0,0.0,0.0,1.0,2.011908358340194,5.18045302101484,0,0,0,33
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.672361379355032,4,0,0,33
0.0,0.548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2083613793550327,1,0,0,33
0.0,0.32582065919623604,0.274,0.0,0.0,0.0,0.0,1.0,0.0,0.5043613793550328,1,1,0,33
2.983099738355886,-1.0,0.0,2.6458932871300407,1.0,1.0,1.0,0.0,2.435979667921319,6.9281640951608185,4,0,0,35
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.308143763082137,4,0,0,35
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.252143763082136,4,0,0,35
0.0,-1.0,0.0,0.274,1.0,1.0,1.0,0.0,0.0,5.492143763082135,4,0,0,35
0.0,-1.0,0.0,0.8220000000000001,1.0,1.0,0.0,0.0,0.0,4.788143763082134,4,0,0,35
0.274,-1.0,0.0,1.37,0.0,1.0,1.0,0.0,0.0,3.9409150104657074,3,0,0,35
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9306557412571373,4,0,0,35
0.274,0.48868479069226234,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5786557412571374,1,0,0,35
0.8220000000000001,0.5933311482514275,0.7506607010107299,0.0,0.0,0.0,0.0,1.0,0.0,0.025324593005709994,0,0,0,35
0.8030628486468672,1.2986607010107298,1.0219879182919465,0.37205193488091365,0.0,0.0,0.0,0.0,0.0,0.7895363003322382,1,0,0,35
0.0,1.258258670541784,0.0,0.9171467008072007,1.0,0.0,0.0,0.0,0.0,4.329034682167135,1,0,0,35
0.334980137621074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.6094864162754927,4,0,0,35
0.0,0.0,0.8220000000000001,0.5454073599717257,0.0,1.0,0.0,0.0,0.0,1.829629439886903,2,0,0,35
0.274,0.0,0.9942726018143294,0.0,0.0,1.0,0.0,1.0,0.0,0.4388517759547613,2,0,0,35
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.7759264874310707,4,0,0,35
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4239264874310709,4,0,0,35
0.274,0.43792659039117715,-1.0,0.548,0.0,0.0,1.0,0.0,0.0,1.1257063615647085,3,0,0,35
1.37,0.0,1.37,0.0,0.0,1.0,0.0,0.0,0.0,2.4811965570877668,2,0,0,35
0.274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9469572456702138,4,0,0,35
0.0,0.274,0.274,0.3081989439006028,0.0,0.0,0.0,0.0,0.0,1.594957245670214,4,0,0,35
0.5225914491340429,0.8220000000000001,0.5823632501742046,0.274,0.0,0.0,0.0,0.0,0.0,1.1903657965361711,1,0,0,35
0.5120731593072343,0.8220000000000001,0.8220000000000001,1.096,0.0,0.0,0.0,0.0,0.0,1.4222926372289368,3,0,0,35
0.0,0.0,1.1744683962712927,0.4880585274457874,1.0,1.0,0.0,0.0,0.0,1.6002341097831496,2,0,0,35
0.3971037657072031,0.4559186820917376,-1.0,0.274,0.0,0.0,1.0,0.0,0.0,1.5070622736391255,1,0,0,35
0.0,0.8190881827329579,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.2023527309318314,1,0,0,35
0.0,0.8791263501841895,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.076970367478423,1,0,0,35
0.6447832539473533,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.724970367478423,0,0,0,35
0.0,0.0,0.0,0.274,1.0,1.0,1.0,0.0,0.0,0.37297036747842305,3,0,0,35
0.548,0.8220000000000001,0.39191732458853046,0.0,0.0,0.0,0.0,1.0,0.0,1.0920996710610682,1,0,0,35
0.274,0.274,0.4239245809551886,0.4841980143297002,0.0,0.0,0.0,0.0,0.0,0.9916797368488547,3,0,0,35
0.9777444606230895,0.0,0.47233594736977097,0.0,0.0,1.0,0.0,1.0,0.0,0.925541803808784,0,0,0,35
0.0,0.548,0.7433543174610979,0.38870836076175685,1.0,0.0,0.0,0.0,0.0,0.8531693904167983,2,0,0,35
0.0,0.4887779659589073,0.0,0.7680318445879017,1.0,0.0,1.0,0.0,0.0,1.6031118638356294,3,0,0,35
0.0,0.0,0.5946223727671259,0.0,1.0,1.0,0.0,1.0,0.0,1.6985213356564053,2,0,0,35
0.5619273905205535,0.4298323105396269,0.548,0.4631888702350986,0.0,0.0,0.0,0.0,0.0,0.8582433691988445,0,0,0,35
0.33138996802212917,0.0,0.0,0.548,0.0,0.0,1.0,0.0,0.0,1.1451188417111111,3,0,0,35
0.0,0.0,0.4260190146737778,0.7388842764162902,1.0,1.0,0.0,0.0,0.0,0.8083357073945336,3,0,0,35
0.0,0.0,0.4356671414789067,0.0,1.0,0.0,0.0,1.0,0.0,1.0335528423319171,2,0,0,35
0.0,0.548,0.38115821130013094,0.31577137316084647,1.0,0.0,0.0,0.0,0.0,0.206798874081136,1,0,0,35
0.31535977481622723,0.548,0.8220000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.36143909926490886,2,0,0,35
0.2758878198529818,1.37,0.0,0.6092982868596639,0.0,0.0,1.0,0.0,0.0,0.47377563970596365,1,0,0,35
0.0,0.49407760874188833,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.8983104349675535,1,0,0,35
0.0,0.6061451913431863,-1.0,0.274,1.0,0.0,1.0,0.0,0.0,1.6302428523662558,1,0,0,35
0.274,0.5856678946472382,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.494720149062204,1,0,0,35
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.4392904071512262,4,0,0,35
0.3203556379966192,0.27483570867587886,-1.0,0.3315169217994697,0.0,0.0,1.0,0.0,0.0,1.0872904071512264,3,0,0,35
0.4210580814302453,0.0,-1.0,0.274,0.0,1.0,1.0,0.0,0.0,0.78506803439686,0,0,0,35
1.096,1.37,0.8220000000000001,0.5018000491423971,0.0,0.0,0.0,0.0,0.0,1.3826913991559588,1,0,0,35
0.3998287055298762,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2165531193247672,0,0,0,35
1.2715212230304949,0.0,5.755004339263016,-1.0,0.0,1.0,0.0,1.0,0.0,4.135237447900131,2,0,0,36
4.317668146689833,4.867519043918253,1.9989290577230667,1.1010474895800262,0.0,1.0,1.0,0.0,3.0290043392630164,5.682189958320105,0,0,0,36
0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,3.1794220096929293,4,1,0,36
0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,2.4754220096929296,4,0,0,36
0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,2.1234220096929297,4,0,0,36
0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.011422009692930168,4,1,0,36
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.688620627731153,4,1,0,38
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2781551569327879,4,1,0,38
3.4033402139333466,0.0,6.260787413065676,3.942459562246267,0.0,1.0,0.0,0.0,0.0,2.8818568648531966,2,1,0,39
3.044750416140622,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.172249568902043,0,0,0,39
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.278550071262256,4,0,0,39
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.5832750356311274,4,0,0,39
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.8792750356311276,4,0,0,39
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.175275035631128,4,1,0,39
4.0174736956235595,5.372361807743439,1.264218886855664,2.3737911273293673,0.0,0.0,1.0,1.0,0.0,5.414850632392051,1,0,0,40
1.3569701264784102,5.484238649038445,4.354304144366298,0.5879707292311815,0.0,0.0,0.0,1.0,2.646361807743439,6.70588050591364,1,1,0,40
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.183302060700258,4,0,0,40
0.4163302060700259,0.38340548601484353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6711263102949468,0,1,0,40
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3327807301880047,4,0,0,40
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.634718168557007,4,1,0,41
0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,1.1147181685570078,3,0,0,41
