in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,move_target,repro_target,episode_id,agent_id
0.0,1.3840000000000001,0.311268923105121,1.3840000000000001,1.0,0.0,0.0,0.0,0.0,0.6285378462102422,1,0,0,17
0.29870756924204844,-1.0,1.5570000000000002,1.3840000000000001,0.0,1.0,0.0,0.0,0.0,0.8548302769681939,2,0,0,17
0.657268923105121,-1.0,1.7300000000000002,0.3439660553936388,0.0,1.0,0.0,0.0,0.0,1.2088642215745553,2,0,0,17
0.692,-1.0,2.249,0.41477284431491107,0.0,1.0,0.0,0.0,0.0,1.6650913772596443,2,0,0,17
2.3301791375434915,-1.0,1.5570000000000002,0.5060182754519289,0.0,1.0,0.0,0.0,0.0,2.5490731018077155,0,0,0,17
1.7646754808793792,0.6828146203615431,2.5031791375434915,1.038,0.0,0.0,0.0,0.0,0.0,3.337437618989664,2,0,0,17
2.595,1.9030000000000002,2.422,0.8404875237979328,0.0,0.0,0.0,0.0,0.0,4.1411292327352225,0,1,0,17
2.595,1.0012258465470445,2.7732819991056368,0.0,0.0,0.0,0.0,1.0,0.0,3.219451693094089,2,0,0,17
2.7680000000000002,2.7680000000000002,2.422,0.8168903386188178,0.0,0.0,0.0,0.0,0.0,4.316843353580908,1,1,0,17
0.0,2.6292870020931423,3.1140000000000003,1.3472258465470446,1.0,0.0,0.0,0.0,0.0,3.4627373414323634,2,0,0,17
2.7680000000000002,3.112108752616428,3.218772369454729,0.8655474682864728,0.0,0.0,0.0,0.0,0.28700000000000037,4.565189873145891,2,0,0,17
3.1140000000000003,3.2870000000000004,3.2870000000000004,1.3730379746291788,0.0,0.0,0.0,0.0,0.39177236945472904,5.447151898516712,2,0,0,17
3.8060000000000005,3.4600000000000004,3.4600000000000004,1.6542027491580715,0.0,0.0,0.0,0.0,0.4600000000000004,6.15272151881337,0,1,0,17
3.1140000000000003,1.8635443037626744,3.9790000000000005,0.4600000000000004,0.0,0.0,0.0,1.0,0.9790000000000005,4.2560886075253475,2,0,0,17
3.9790000000000005,3.8060000000000005,3.9790000000000005,2.00321772150507,0.0,0.0,0.0,0.0,1.1520000000000001,5.199870886020278,2,0,0,17
2.6972610761965474,4.152,2.5657270887657906,2.364974177204056,0.0,0.0,0.0,0.0,1.1520000000000001,5.954896708816222,1,0,0,17
2.515979341763245,2.955106619165936,2.8623540924467745,4.152,0.0,0.0,0.0,0.0,1.3250000000000002,6.5589173670529775,3,0,0,17
2.710974177204056,3.3340852953327484,2.8097834734105955,2.5555443037626744,0.0,0.0,0.0,0.0,1.3250000000000002,7.042133893642382,1,0,0,17
2.906426778728477,-1.0,3.301106619165936,3.1874682362661995,0.0,1.0,0.0,0.0,0.5070852953327485,7.428707114913905,2,0,0,17
3.1557834734105956,-1.0,3.60588327395742,2.1658267183155298,0.0,1.0,0.0,0.0,0.4741066191659362,7.737965691931124,2,1,0,17
0.5543540924467747,-1.0,4.844,2.1946997575521614,1.0,1.0,0.0,0.0,0.7788832739574199,4.890186276772449,2,0,0,17
0.6629426155584683,-1.0,5.017,1.92992052931191,1.0,1.0,0.0,0.0,2.0170000000000003,5.707149021417959,2,0,0,17
0.9284282694480854,-1.0,-1.0,3.3314298042835926,1.0,1.0,1.0,0.0,2.1900000000000004,6.360719217134367,3,0,0,17
2.15037241984206,-1.0,3.635143843426874,2.27592052931191,0.0,1.0,0.0,0.0,0.5044298042835926,6.883575373707494,2,0,0,17
2.546572112874959,-1.0,-1.0,2.0541448790250914,0.0,1.0,1.0,0.0,0.808143843426874,7.301860298965995,0,0,0,17
2.7235004115516057,2.441515903220073,-1.0,2.4963724198420603,0.0,0.0,1.0,0.0,0.0,7.356060352047754,0,1,0,17
4.1693720597932,0.0,-1.0,4.544019439853164,0.0,1.0,1.0,0.0,0.0,4.633924552370708,3,0,0,17
4.75529764783456,0.0,1.0997849104741415,4.641727088765791,0.0,1.0,0.0,0.0,1.7170194398531642,5.502139641896566,0,0,0,17
1.8088381182676478,2.9904473682324775,4.5153720597932,4.8924088609572385,1.0,0.0,0.0,0.0,1.92829764783456,6.196711713517253,3,0,0,17
2.267662149482998,1.9877270887657907,3.3406399905380106,5.119261076196548,1.0,1.0,0.0,0.0,2.0654088609572385,6.752369370813803,3,0,0,17
3.984654032099432,1.9379793417632456,3.5888827351199994,3.829815933691762,0.0,1.0,0.0,0.0,2.2922610761965476,7.196895496651042,0,0,0,17
